,Unnamed: 0.2,Unnamed: 0.1,id,name,Unnamed: 0,availability,roomleft,dis_from_des,latitude,longitude,free_cancel,pay_later,price_display,price_original,discount_percent,review_score,review_count,vip,have_free_breakfast,have_pool,have_hot_tub,price,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,kmeans_10,agglomerative_5,agglomerative_6,agglomerative_7,agglomerative_8,agglomerative_9,agglomerative_10,spectral_5,spectral_6,spectral_7,spectral_8,spectral_9,spectral_10,price_regressor,price_test
221,223,223,1670043,Le Fenix Sukhumvit,223,1,4.0,1.38,13.74466,100.55629,1,0,18.0,18.0,0.0,3.5,490,0,0,0,0,18.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,18.0,
222,224,224,15067706,True Siam Rangnam Hotel,224,1,2.0,0.79,13.758375,100.539695,1,0,21.0,21.0,0.0,4.2,143,0,0,1,0,21.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,21.0,
223,225,225,1742711,Siam@Siam Design Hotel Bangkok,225,1,4.0,0.68,13.747176,100.525909,1,1,82.0,91.0,10.0,4.2,998,0,0,1,0,86.5,2,0,2,0,6,3,0,3,3,1,0,1,1,0,0,6,0,0,86.5,
224,226,226,2250526,VIE Hotel Bangkok - MGallery,226,1,4.0,0.36,13.750629,100.531767,1,0,100.0,100.0,0.0,4.5,1000,0,0,1,1,100.0,2,0,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,100.0,
225,227,227,54659,Dusit Princess Srinakarin,227,1,4.0,8.27,13.697074,100.647797,0,0,50.0,63.0,20.0,4.3,362,0,0,1,0,56.5,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,56.5,
226,228,228,4937697,The Grand Fourwings Convention Hotel,228,1,4.0,7.41,13.754112,100.646168,1,1,71.0,71.0,0.0,4.4,479,0,0,1,0,71.0,1,3,0,1,7,5,0,5,5,5,5,5,1,0,0,6,0,0,71.0,
227,229,229,6197634,Jasmine Grande Residence,229,1,4.0,4.11,13.712746,100.585759,1,0,40.0,40.0,0.0,4.0,492,0,0,1,0,40.0,1,3,0,3,1,1,0,3,3,1,0,1,3,0,0,6,0,0,40.0,
228,230,230,372351,"The Westin Grande Sukhumvit, Bangkok",230,1,5.0,1.7,13.738042,100.559375,1,1,137.0,137.0,0.0,4.5,1000,0,0,1,0,137.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,137.0,
229,231,231,15586353,Aspira Sukhumvit,231,1,4.0,1.4,13.740825,100.555663,0,0,35.0,47.0,25.0,4.1,419,0,0,0,0,41.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,41.0,
230,232,232,3226606,Sukhumvit Suites Hotel,232,1,4.0,1.93,13.735886,100.562153,1,0,43.0,43.0,0.0,3.9,1000,0,0,0,0,43.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,43.0,
231,233,233,2805379,SC Park Hotel,233,1,4.0,4.71,13.76746,100.603123,1,1,31.0,75.0,58.0,4.0,171,0,0,1,0,53.0,1,4,5,1,7,5,0,5,5,5,5,5,1,0,0,6,0,0,53.0,
232,234,234,5471374,Mode Sathorn Hotel,234,1,4.0,2.17,13.719353,100.521543,0,0,74.0,134.0,45.0,4.1,1000,0,0,1,0,104.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,104.0,
233,235,235,16390939,Cross Vibe Sukhumvit Hotel,235,1,4.0,5.18,13.704286,100.599158,0,0,33.0,33.0,0.0,4.1,1000,1,0,1,1,33.0,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,33.0,
234,236,236,22448148,Shama Lakeview Asoke Bangkok,236,1,4.0,2.09,13.729944,100.561298,1,1,70.0,93.0,25.0,4.3,467,1,0,1,0,81.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,81.5,
235,237,237,76890,Grand Fortune Hotel Bangkok,237,1,4.0,2.02,13.756758,100.564601,0,0,73.0,73.0,0.0,4.0,526,1,0,1,0,73.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,73.0,
236,238,238,9843297,Happy 3,238,1,5.0,0.59,13.748147,100.527278,1,1,49.0,70.0,30.0,4.3,725,0,0,1,0,59.5,2,0,6,0,6,3,0,3,3,1,0,1,1,0,0,6,0,0,59.5,
237,239,239,4100174,Novotel Bangkok Ploenchit Sukhumvit,239,1,4.0,0.97,13.742734,100.549642,0,0,86.0,86.0,0.0,4.4,1000,0,0,1,0,86.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,86.0,
238,240,240,5761448,Sala Rattanakosin,240,1,3.0,3.03,13.745288,100.490872,1,0,93.0,93.0,0.0,4.3,336,0,0,0,0,93.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,93.0,
239,241,241,2707254,On8 Sukhumvit Nana Bangkok by Compass Hospitality,241,1,8.0,1.45,13.739927,100.556121,1,1,32.0,42.0,23.0,4.0,675,0,0,0,0,37.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,37.0,
240,242,242,6252083,Tara Place,242,1,4.0,2.71,13.764362,100.499528,1,0,29.0,36.0,21.0,4.5,684,0,0,0,0,32.5,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,32.5,
241,243,243,27706183,Somerset Maison Asoke Bangkok,243,1,4.0,1.95,13.740264,100.564142,1,1,89.0,104.0,15.0,4.6,621,0,0,1,0,96.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,96.5,
242,244,244,2924952,Buddy Lodge,244,1,8.0,2.64,13.758394,100.498378,1,1,40.0,40.0,0.0,3.8,303,0,0,1,0,40.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,40.0,
243,245,245,1494080,Centre Point Silom,245,1,1.0,2.36,13.719903,100.515273,1,0,81.0,81.0,0.0,4.4,999,0,0,1,0,81.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,81.0,
244,246,246,14626529,Villa Phra Sumen Bangkok,246,1,6.0,2.34,13.758979,100.503158,0,0,31.0,35.0,10.0,4.5,292,0,0,1,0,33.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,33.0,
245,247,247,37285005,Kokotel Bangkok Sukhumvit 50,247,1,8.0,5.13,13.706396,100.599689,1,1,28.0,51.0,45.0,4.5,160,0,0,0,0,39.5,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,39.5,
246,248,248,40225944,"Sindhorn Midtown Hotel Bangkok, Vignette Collection - an IHG Hotel",248,1,4.0,0.64,13.741318,100.543098,1,1,110.0,115.0,5.0,4.7,38,1,0,1,0,112.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,112.5,
247,249,249,4568495,True Siam Phayathai Hotel,249,1,3.0,0.81,13.759194,100.536382,1,1,23.0,23.0,0.0,4.0,291,0,0,0,0,23.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,23.0,
248,250,250,15896672,Somerset Ekamai Bangkok,250,1,4.0,3.79,13.723209,100.586708,1,1,64.0,64.0,0.0,4.3,767,1,0,1,0,64.0,1,3,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,64.0,
249,251,251,1492587,Grande Centre Point Hotel Ploenchit,251,1,4.0,0.83,13.742169,100.547109,1,1,104.0,345.0,70.0,4.3,1001,1,0,1,0,224.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,224.5,
250,252,252,1584467,Manhattan Bangkok,252,1,4.0,1.59,13.739763,100.558395,1,0,30.0,30.0,0.0,3.3,996,0,0,1,0,30.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,30.0,
251,253,253,1584484,Century Park Hotel,253,1,4.0,1.12,13.762066,100.543212,0,0,44.0,44.0,0.0,4.2,348,0,0,1,0,44.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,44.0,
252,254,254,4544659,The Bless Hotel and Residence,254,1,8.0,2.34,13.733755,100.567895,1,1,45.0,85.0,47.0,4.1,392,0,0,1,0,65.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,65.0,
253,255,255,1761335,Pullman Bangkok Grande Sukhumvit Hotel,255,1,4.0,1.84,13.738985,100.56205,1,0,99.0,99.0,0.0,4.3,999,0,0,1,0,99.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,99.0,
254,256,256,24896379,Hotel Nikko Bangkok,256,1,4.0,3.28,13.725173,100.57919,0,0,121.0,121.0,0.0,4.5,796,0,0,1,0,121.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,121.0,
255,257,257,8396499,Silom Forest Exclusive Residence,257,1,2.0,1.58,13.724956,100.532485,0,0,29.0,49.0,40.0,4.3,51,0,0,0,0,39.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,39.0,
256,258,258,9144706,Brighton Hotel,258,1,4.0,6.82,13.673789,100.603693,1,0,31.0,34.0,11.0,3.8,97,0,0,1,0,32.5,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,32.5,
257,259,259,6107018,Hilton Sukhumvit Bangkok,259,1,4.0,2.57,13.728596,100.569008,0,0,133.0,133.0,0.0,4.3,738,0,0,1,0,133.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,133.0,
258,260,260,4563270,BS RESIDENCE Suvarnabhumi,260,1,4.0,13.77,13.720427,100.739307,1,1,29.0,42.0,30.0,3.4,995,0,0,1,0,35.5,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,35.5,
259,261,261,1794792,Legacy Suites Hotel,261,1,4.0,2.15,13.735016,100.56536,0,0,69.0,69.0,0.0,4.4,1000,0,0,1,0,69.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,69.0,
260,262,262,47254,Pathumwan Princess Hotel,262,1,4.0,0.5,13.743311,100.529852,1,1,121.0,143.0,15.0,4.4,1001,0,0,1,1,132.0,2,0,6,0,6,3,0,3,3,1,0,1,1,0,0,6,0,0,132.0,
261,263,263,4608400,Novotel Bangkok Platinum,263,1,4.0,0.34,13.749857,100.540501,1,0,100.0,100.0,0.0,4.2,1002,0,0,1,0,100.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,100.0,
262,264,264,27021170,W22 by Burasari,264,1,5.0,1.59,13.741632,100.51306,0,0,27.0,70.0,62.0,4.3,126,0,0,0,0,48.5,0,0,2,0,6,3,0,3,3,1,0,1,4,0,0,6,0,0,48.5,
263,265,265,910514,Prince Palace Hotel,265,1,4.0,1.45,13.754176,100.515501,1,1,33.0,53.0,38.0,3.6,995,0,0,1,0,43.0,0,0,2,7,3,9,0,3,3,1,0,1,4,0,0,6,0,0,43.0,
264,266,266,5302152,The Continent Hotel Bangkok by Compass Hospitality,266,1,1.0,1.91,13.736054,100.561924,1,1,84.0,93.0,10.0,4.1,998,1,0,1,0,88.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,88.5,
265,267,267,9533510,The Grand Sathorn,267,1,4.0,2.33,13.718791,100.51773,1,0,30.0,30.0,0.0,3.9,205,0,0,1,1,30.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,30.0,
266,268,268,4293188,Hope Land Hotel Sukhumvit 46/1,268,1,5.0,4.5,13.713493,100.593225,0,0,34.0,114.0,70.0,3.8,1000,0,0,1,1,74.0,1,3,0,5,4,6,0,3,3,1,0,1,3,0,0,6,0,0,74.0,
267,269,269,10244,Montien Hotel Surawong Bangkok,269,1,4.0,1.21,13.730604,100.531093,1,1,86.0,86.0,0.0,4.1,15,0,0,1,0,86.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,86.0,
268,270,270,78617363,Spark Hotel,270,1,4.0,2.35,13.724205,100.561464,0,0,33.0,33.0,0.0,4.7,3,0,0,0,0,33.0,2,4,6,3,1,1,0,3,3,1,0,1,3,0,0,6,0,0,33.0,
269,271,271,27267220,Chillax Heritage,271,1,5.0,3.04,13.76163,100.493172,1,1,67.0,78.0,15.0,4.5,172,0,0,1,0,72.5,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,72.5,
270,272,272,27780006,Hyatt Regency Bangkok Sukhumvit,272,1,4.0,1.51,13.73965,100.55708,1,0,178.0,178.0,0.0,4.5,458,0,0,1,1,178.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,178.0,
271,273,273,1697318,Courtyard by Marriott Bangkok,273,1,4.0,0.59,13.741232,100.541942,1,1,93.0,93.0,0.0,4.4,1000,0,0,1,0,93.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,93.0,
272,274,274,4138802,Novotel Bangkok IMPACT,274,1,4.0,11.29,13.9106,100.54562,1,0,58.0,58.0,0.0,4.3,524,0,0,1,1,58.0,3,2,1,4,5,4,2,2,0,3,3,3,2,3,1,7,4,9,58.0,
273,275,275,70092112,Metro Hotel Ratchada 36,275,1,2.0,5.83,13.821955,100.576986,0,0,24.0,40.0,40.0,4.7,3,0,0,0,0,32.0,3,2,5,1,7,8,0,5,5,5,5,5,1,0,0,6,0,0,32.0,
274,276,276,3909098,Hansar Bangkok Hotel,276,1,1.0,0.6,13.740242,100.54099,1,1,126.0,140.0,10.0,4.4,1000,0,0,1,1,133.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,133.0,
275,277,277,13561168,The Royal River Hotel,277,1,4.0,3.44,13.783574,100.500745,1,1,47.0,66.0,30.0,3.9,107,0,0,1,0,56.5,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,56.5,
276,278,278,53115375,56 Surawong Hotel and Residence,278,1,4.0,1.26,13.72997,100.53084,1,1,28.0,28.0,0.0,4.4,7,0,0,0,0,28.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,28.0,
277,279,279,8680091,Graceland Bangkok Hotel,279,1,3.0,1.25,13.744617,100.554415,0,0,50.0,56.0,11.0,4.2,123,0,0,1,0,53.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,53.0,
278,280,280,3598068,Kingston Suites Bangkok,280,1,3.0,1.57,13.741329,100.558573,1,1,39.0,56.0,30.0,3.9,701,1,0,0,0,47.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,47.5,
279,281,281,5486130,Arize Hotel Sukhumvit,281,1,4.0,2.66,13.728468,100.570517,1,0,39.0,49.0,21.0,3.8,1000,0,0,1,0,44.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,44.0,
280,282,282,7659790,Majestic Suites,282,1,4.0,1.22,13.74191,100.553239,0,0,58.0,58.0,0.0,4.1,528,0,0,0,0,58.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,58.0,
281,283,283,16219789,Arte Hotel,283,1,3.0,1.69,13.74017,100.559978,0,0,58.0,58.0,0.0,4.1,1000,1,0,1,0,58.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,58.0,
282,284,284,27951,Baiyoke Suite Hotel,284,1,4.0,0.68,13.753298,100.544145,1,0,36.0,36.0,0.0,3.1,785,0,0,0,0,36.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,36.0,
283,285,285,23359204,Apartelle Jatujak Hotel,285,1,4.0,5.21,13.817145,100.565637,1,1,29.0,42.0,30.0,4.6,86,0,0,0,0,35.5,3,2,5,1,7,8,0,5,5,5,5,5,1,0,0,6,0,0,35.5,
284,286,286,13953,"Mandarin Oriental, Bangkok",286,1,4.0,2.18,13.72413,100.514293,1,0,428.0,428.0,0.0,4.8,422,0,0,1,0,428.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,428.0,
285,287,287,12438263,Picnic Hotel Bangkok,287,1,2.0,0.91,13.759908,100.540458,0,0,17.0,17.0,0.0,3.9,90,0,0,0,0,17.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,17.0,
286,288,288,9627084,The Rose Hotel Bangkok,288,1,5.0,1.24,13.730326,100.530658,1,0,31.0,35.0,10.0,3.8,112,0,0,1,0,33.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,33.0,
287,289,289,31558424,Marwin Villa,289,1,4.0,0.35,13.75241,100.53699,1,1,29.0,29.0,0.0,4.2,121,0,0,0,0,29.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,29.0,
288,290,290,30305006,Dhevi Bangkok Hotel,290,1,4.0,0.88,13.752922,100.52415,1,1,33.0,33.0,0.0,4.6,21,0,0,0,0,33.0,2,0,2,0,6,3,0,3,3,1,0,1,1,0,0,6,0,0,33.0,
289,291,291,39600806,The Berkeley Hotel Pratunam,291,1,4.0,0.46,13.750058,100.542406,1,0,87.0,349.0,75.0,3.6,7,0,0,1,0,218.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,218.0,
290,292,292,2382082,Citin Pratunam Bangkok Hotel by Compass Hospitality,292,1,4.0,0.54,13.754582,100.539477,1,1,23.0,26.0,10.0,3.6,635,0,0,0,0,24.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,24.5,
291,293,293,30980884,Atrium Boutique Hotel,293,1,4.0,3.4,13.774208,100.578589,1,0,23.0,26.0,11.0,4.0,53,0,0,1,0,24.5,2,4,5,1,7,8,0,3,3,1,0,1,1,0,0,6,0,0,24.5,
292,294,294,11870591,Al Meroz Bangkok,294,1,4.0,4.58,13.746126,100.604211,0,0,40.0,79.0,50.0,4.4,358,0,0,1,0,59.5,1,3,5,1,7,5,0,3,3,1,0,1,1,0,0,6,0,0,59.5,
293,295,295,24155705,Craftsman Bangkok,295,1,4.0,2.84,13.787649,100.544884,1,1,63.0,63.0,0.0,4.3,102,0,0,1,0,63.0,2,4,5,3,1,8,0,3,3,1,0,1,1,0,0,6,0,0,63.0,
294,296,296,9549389,Amaranta Hotel,296,1,4.0,3.46,13.778857,100.576269,1,1,43.0,66.0,35.0,4.3,666,0,0,1,0,54.5,2,4,5,1,7,8,0,3,3,1,0,1,1,0,0,6,0,0,54.5,
295,297,297,3026518,The Tarntawan Hotel Surawong Bangkok,297,1,2.0,1.33,13.729172,100.53019,0,0,51.0,68.0,25.0,3.8,673,0,0,0,0,59.5,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,59.5,
296,298,298,8796835,U Sathorn Bangkok,298,1,5.0,2.11,13.718617,100.546292,1,1,90.0,121.0,25.0,4.5,1000,0,0,1,0,105.5,2,4,6,0,6,1,0,3,3,1,0,1,3,0,0,6,0,0,105.5,
297,299,299,27032,Mida Hotel Don Mueang Airport,299,1,4.0,10.18,13.88911,100.57811,1,0,31.0,31.0,0.0,3.7,161,0,0,1,0,31.0,3,2,1,4,5,0,2,2,0,3,3,3,2,3,1,7,4,9,31.0,
298,300,300,4509712,Amora NeoLuxe Hotel,300,1,3.0,2.25,13.733364,100.566168,0,0,31.0,31.0,0.0,3.9,995,0,0,1,0,31.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,31.0,
299,301,301,6300841,Aranta Airport Hotel,301,1,1.0,13.31,13.723304,100.732719,0,0,27.0,27.0,0.0,3.8,571,0,0,1,0,27.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,27.0,
300,302,302,16368739,The Pantip Hotel Ladprao Bangkok,302,1,4.0,7.53,13.766763,100.646516,0,0,25.0,34.0,25.0,3.9,35,0,0,0,0,29.5,1,3,5,1,7,5,0,5,5,5,5,5,1,0,0,6,0,0,29.5,
301,303,303,55171368,Pannarai Hotel Bangkok,303,1,3.0,1.01,13.760479,100.542858,1,1,34.0,75.0,55.0,4.0,5,0,0,1,0,54.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,54.5,
302,304,304,53930170,@Nares Hotel,304,1,7.0,1.57,13.728428,100.52339,0,0,30.0,93.0,67.0,4.6,11,0,0,0,0,61.5,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,61.5,
303,305,305,25143299,The Kinn,305,1,2.0,3.56,13.752516,100.588836,1,1,21.0,21.0,0.0,4.6,14,0,0,0,0,21.0,2,4,5,1,7,1,0,3,3,1,0,1,1,0,0,6,0,0,21.0,
304,306,306,4723791,S33 Compact Hotel,306,1,2.0,2.29,13.734833,100.567576,1,1,27.0,27.0,0.0,4.1,891,0,0,0,0,27.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,27.0,
305,307,307,7768609,KC Place Hotel Pratunam,307,1,4.0,0.6,13.754618,100.54116,0,0,32.0,62.0,48.0,3.9,931,0,0,0,0,47.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,47.0,
306,308,308,3135840,Siam Kempinski Hotel Bangkok,308,1,4.0,0.06,13.748297,100.535732,0,0,291.0,291.0,0.0,4.6,1001,0,0,1,0,291.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,291.0,
307,309,309,74632010,Gardina Asoke Hotel & Residence,309,1,7.0,2.13,13.729099,100.561534,1,1,61.0,136.0,55.0,4.4,17,0,0,1,0,98.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,98.5,
308,310,310,11281884,Dang Derm Khaosan,310,1,2.0,2.78,13.759316,100.496454,1,1,27.0,38.0,30.0,3.7,694,0,0,1,1,32.5,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,32.5,
309,311,311,29384610,Baan Vajra,311,1,2.0,2.01,13.72264,100.5206,0,0,32.0,32.0,0.0,4.8,18,0,0,1,0,32.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,32.0,
310,312,312,9241917,The Raya Surawong Bangkok,312,1,4.0,1.21,13.730319,100.532858,1,0,36.0,36.0,0.0,4.1,607,0,0,0,0,36.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,36.0,
311,313,313,17091166,CK2 Hotel,313,1,4.0,3.17,13.784622,100.563827,1,0,16.0,16.0,0.0,4.3,49,0,0,0,0,16.0,2,4,5,1,7,8,0,3,3,1,0,1,1,0,0,6,0,0,16.0,
312,314,314,26661,The Sukhothai Bangkok,314,1,4.0,1.71,13.72313,100.54078,1,1,219.0,274.0,20.0,4.6,1001,1,0,1,1,246.5,2,4,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,246.5,
313,315,315,4500518,Citrus Sukhumvit 13 by Compass Hospitality,315,1,4.0,1.51,13.742849,100.557955,1,0,27.0,30.0,12.0,3.8,627,0,0,1,0,28.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,28.5,
314,316,316,81071,The Peninsula Bangkok,316,1,4.0,2.4,13.723028,100.510691,1,1,356.0,356.0,0.0,4.7,1000,0,0,1,0,356.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,356.0,
315,317,317,9731717,S Box Sukhumvit Hotel,317,1,5.0,2.25,13.733508,100.566293,1,1,21.0,24.0,12.0,4.1,975,0,0,0,0,22.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,22.5,
316,318,318,22795128,The Quarter Ari by UHG,318,1,4.0,2.66,13.784567,100.546925,1,1,57.0,104.0,45.0,4.2,215,0,0,1,0,80.5,2,4,5,3,1,8,0,3,3,1,0,1,1,0,0,6,0,0,80.5,
317,319,319,1347708,Urbana Langsuan Hotel,319,1,3.0,0.72,13.739798,100.543216,0,0,38.0,38.0,0.0,3.7,998,0,0,1,1,38.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,38.0,
318,320,320,1775599,"Fraser Suites Sukhumvit, Bangkok",320,1,4.0,1.38,13.745358,100.556501,1,0,105.0,105.0,0.0,4.5,351,0,0,1,0,105.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,105.0,
319,321,321,12063727,Old Capital Bike Inn,321,1,2.0,2.2,13.756939,100.504715,0,0,76.0,76.0,0.0,4.8,147,0,0,0,0,76.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,76.0,
320,322,322,9140293,Baan Chart,322,1,5.0,2.81,13.760396,100.496357,1,1,39.0,61.0,35.0,4.1,403,0,0,1,0,50.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,50.0,
321,323,323,17159119,D Varee Xpress Pula Silom,323,1,4.0,1.25,13.729426,100.534407,1,0,20.0,20.0,0.0,4.0,237,0,0,0,0,20.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,20.0,
322,324,324,11776796,Royal Rattanakosin Hotel,324,1,2.0,2.81,13.75713,100.495385,1,0,22.0,22.0,0.0,3.4,685,0,0,1,0,22.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,22.0,
323,325,325,8352002,Malaysia Hotel Bangkok,325,1,4.0,1.9,13.721968,100.546396,1,0,20.0,24.0,17.0,3.8,413,0,0,1,0,22.0,2,4,6,3,1,1,0,3,3,1,0,1,3,0,0,6,0,0,22.0,
324,326,326,20024123,SureStay Plus Hotel by Best Western Sukhumvit 2,326,1,4.0,1.31,13.7374,100.55259,0,0,56.0,56.0,0.0,4.2,246,1,0,1,0,56.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,56.0,
325,327,327,16525203,Naga Residence,327,1,4.0,2.77,13.717765,100.508366,1,0,31.0,31.0,0.0,4.5,139,0,0,0,0,31.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,1,0,0,31.0,
326,328,328,16537358,The Bangkok Airport Link Suite,328,1,1.0,0.71,13.751857,100.54562,1,0,22.0,22.0,0.0,4.1,24,0,0,0,0,22.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,22.0,
327,330,330,11968783,Grand China Bangkok,330,1,5.0,1.98,13.74274,100.506976,1,0,50.0,50.0,0.0,3.9,380,0,0,1,0,50.0,0,0,2,0,6,3,0,3,3,1,0,1,4,0,0,6,0,0,50.0,
328,331,331,447791,Swissotel Bangkok Ratchada,331,1,4.0,3.25,13.776435,100.574138,1,1,93.0,93.0,0.0,4.3,733,0,0,1,0,93.0,2,4,5,1,7,8,0,3,3,1,0,1,1,0,0,6,0,0,93.0,
329,332,332,16251661,The Journey Hotel,332,1,4.0,8.64,13.870652,100.558699,0,0,18.0,27.0,35.0,4.3,186,0,0,0,0,22.5,3,2,1,4,0,4,2,2,0,3,3,3,2,3,1,7,4,9,22.5,
330,333,333,11922856,New Siam II,333,1,4.0,3.03,13.761275,100.493144,1,0,18.0,18.0,0.0,3.8,348,0,0,1,0,18.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,18.0,
331,334,334,12449786,Dewan Bangkok,334,1,4.0,2.68,13.760245,100.498346,1,1,26.0,54.0,52.0,4.3,490,0,0,1,0,40.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,40.0,
332,335,335,5424180,Centra by Centara Government Complex Hotel & Convention Centre Chaeng Watthana,335,1,4.0,9.6,13.883068,100.567238,0,0,46.0,54.0,15.0,4.1,92,0,0,0,0,50.0,3,2,1,4,5,4,2,2,0,3,3,3,2,3,1,7,4,9,50.0,
