,id,name,Unnamed: 0,amenities_0,amenities_1,amenities_2,availability,roomleft,dis_from_des,latitude,longitude,free_cancel,pay_later,price_display,price_original,discount_percent,review_score,review_superlative,review_count,vip
526,7830776,"Pas Cher Hotel, Bangkok",526,,,,True,5.0,2.3,13.719218,100.517798,FREE_CANCEL,PAY_LATER,28.0,51.0,45.0,3.8,Good,345,
527,2239300,The Key Sukhumvit Bangkok,527,,,,True,3.0,1.71,13.73913,100.56001,FREE_CANCEL,PAY_LATER,74.0,99.0,25.0,3.9,Good,786,
528,906796,Royal President Bangkok,528,,,,True,,1.57,13.741511,100.558576,FREE_CANCEL,PAY_LATER,42.0,56.0,25.0,3.6,Good,997,
529,10567355,Montri Resort Donmuang Bangkok,529,free_breakfast,pool,,True,5.0,11.92,13.911298,100.591807,FREE_CANCEL,PAY_LATER,25.0,54.0,53.0,3.7,Good,117,
530,48190261,At 42 Residence,530,,,,True,4.0,4.17,13.775533,100.480938,FREE_CANCEL,PAY_LATER,20.0,,,0.0,,0,
531,51005305,Blu 395,531,,,,True,8.0,3.1,13.790785,100.548445,,,29.0,,,5.0,Exceptional,1,
532,4692521,Romance Hotel Bangna,532,,,,True,2.0,8.72,13.676033,100.643056,,,19.0,47.0,60.0,3.9,Good,37,
533,5485074,Hotel Mermaid Bangkok,533,pool,,,True,,2.16,13.734544,100.565248,FREE_CANCEL,PAY_LATER,58.0,68.0,15.0,4.1,Very Good,999,
534,523699,TK Palace Hotel & Convention,534,pool,hot_tub,,True,,9.73,13.884747,100.568226,FREE_CANCEL,PAY_LATER,53.0,205.0,74.0,3.6,Good,141,
535,1492596,Centre Point Pratunam,535,pool,,,True,2.0,0.31,13.751905,100.537094,FREE_CANCEL,PAY_LATER,111.0,247.0,55.0,4.2,Very Good,1000,
536,2420436,Grand Tower Inn Rama VI Hotel,536,pool,hot_tub,,True,2.0,2.9,13.789437,100.537664,FREE_CANCEL,,27.0,,,3.6,Good,29,
537,35256938,Tori Prestige Bangkok Hotel,537,,,,True,1.0,0.57,13.755382,100.53856,,,40.0,70.0,43.0,3.8,Good,54,
538,4235323,Baannueng at Aree 5 Hotel,538,,,,True,4.0,2.35,13.78132,100.540201,FREE_CANCEL,,37.0,,,4.2,Very Good,57,
539,21809141,Focal Local Bed and Breakfast,539,,,,True,5.0,3.17,13.713973,100.503841,FREE_CANCEL,PAY_LATER,40.0,54.0,25.0,4.8,Exceptional,20,
540,13151480,Praso @ Ratchada 12 Hotel,540,pool,,,True,,3.22,13.774872,100.574882,,,52.0,,,4.1,Very Good,286,
541,10943203,Maple Hotel,541,,,,True,,9.22,13.668349,100.64659,FREE_CANCEL,PAY_LATER,56.0,,,3.6,Good,177,
542,1614000,"Zenith Sukhumvit Hotel, Bangkok",542,free_breakfast,pool,hot_tub,True,,1.18,13.744934,100.553351,FREE_CANCEL,,57.0,,,3.7,Good,127,
543,12802959,Aim House Bangkok Hotel,543,,,,True,8.0,2.69,13.722267,100.505506,FREE_CANCEL,,16.0,,,4.2,Very Good,270,
544,4259457,The Park Residence at Bangkok,544,,,,True,3.0,3.33,13.779045,100.573589,FREE_CANCEL,PAY_LATER,34.0,,,3.8,Good,222,
545,63775857,B2 Huai Khwang Premier Hotel,545,,,,True,,3.34,13.784719,100.567688,,,18.0,,,4.3,Excellent,6,
546,4705552,Miami Hotel,546,pool,,,True,,1.53,13.739699,100.557305,FREE_CANCEL,PAY_LATER,31.0,51.0,40.0,3.4,,263,
547,1584422,Grand Diamond Suite,547,pool,hot_tub,,True,,0.29,13.750792,100.538657,FREE_CANCEL,,46.0,,,3.4,,998,
548,20447835,Le D'Tel Bangkok,548,pool,,,True,5.0,1.9,13.720177,100.538516,FREE_CANCEL,PAY_LATER,82.0,,,4.3,Excellent,32,
549,9623786,KV Mansion,549,,,,True,8.0,5.35,13.705161,100.602695,FREE_CANCEL,,26.0,,,4.2,Very Good,182,VIP Access
550,3906535,Diamond City Hotel,550,pool,,,True,,0.48,13.751761,100.530299,FREE_CANCEL,PAY_LATER,27.0,,,3.0,,850,
551,10566386,Baron Zotel Bangkok,551,,,,True,,7.27,13.774726,100.640596,FREE_CANCEL,,20.0,40.0,50.0,4.0,Very Good,122,
552,2806815,City Lodge Bangkok,552,,,,True,4.0,1.41,13.74051,100.555725,FREE_CANCEL,PAY_LATER,38.0,,,3.7,Good,717,
553,12758771,Sathorn Saint View Serviced Apartment,553,pool,,,True,1.0,2.32,13.71616,100.5234,,,12.0,14.0,14.0,3.7,Good,115,
554,12329893,The Krungkasem Srikrung Hotel,554,,,,True,,1.5,13.738888,100.515451,,,26.0,29.0,11.0,4.1,Very Good,508,
555,18274820,Samran Place Hotel,555,,,,True,4.0,0.66,13.754121,100.528951,FREE_CANCEL,,30.0,,,4.0,Very Good,132,
556,1584464,Gold Orchid Bangkok,556,pool,,,True,1.0,3.5,13.791775,100.561264,,,31.0,35.0,10.0,3.6,Good,85,
557,20609540,Tarawish Hotel,557,,,,True,5.0,0.56,13.755656,100.536614,FREE_CANCEL,PAY_LATER,46.0,,,4.2,Very Good,137,
558,2420807,The Ecotel Bangkok,558,,,,True,5.0,0.84,13.752045,100.547556,,,23.0,56.0,58.0,3.4,,199,
559,82982832,Elegant Airport Hotel,559,free_breakfast,,,True,,11.44,13.707394,100.701322,,,42.0,,,0.0,,0,
560,74119506,Movenpick Residences Ekkamai Bangkok,560,pool,,,True,1.0,3.59,13.739184,100.588774,,,70.0,,,0.0,,0,
561,11776659,Royal Benja Hotel,561,pool,,,True,,1.26,13.744883,100.554626,FREE_CANCEL,,47.0,,,3.5,Good,67,
562,2537634,Convenient Park Bangkok Hotel,562,,,,True,,6.32,13.688739,100.608254,FREE_CANCEL,PAY_LATER,30.0,,,3.1,,142,
563,28883163,Bangkok Saran Poshtel,563,free_breakfast,,,True,5.0,2.87,13.76607,100.49782,FREE_CANCEL,,28.0,31.0,10.0,4.6,Wonderful,83,
564,71619503,Montana Hotel & Residence,564,,,,True,,3.86,13.747889,100.593547,FREE_CANCEL,,35.0,42.0,16.0,0.0,,0,
565,36476332,Four Seasons Hotel Bangkok at Chao Phraya River,565,pool,,,True,,3.02,13.711843,100.510081,,,466.0,,,4.9,Exceptional,19,
566,12420509,At115 by Rompo Mansion,566,pool,,,True,,2.85,13.71755,100.5653,FREE_CANCEL,,30.0,52.0,42.0,4.3,Excellent,179,
567,2105245,Clef Hotel,567,,,,True,,7.72,13.657055,100.603602,FREE_CANCEL,PAY_LATER,23.0,41.0,45.0,3.7,Good,115,
568,8403219,Siam Swana Hotel,568,pool,,,True,3.0,0.5,13.751755,100.530065,FREE_CANCEL,PAY_LATER,33.0,,,3.8,Good,335,
569,8428343,Maleewana Hotel & Resort,569,,,,True,4.0,7.13,13.807664,100.449633,FREE_CANCEL,,35.0,,,4.3,Excellent,24,
570,30782615,Peace Land Khaosan,570,pool,,,True,4.0,2.58,13.765092,100.502047,FREE_CANCEL,,36.0,46.0,22.0,4.3,Excellent,35,
571,20180297,Bella B Hotel,571,pool,,,True,,4.67,13.810169,100.509748,FREE_CANCEL,PAY_LATER,47.0,,,3.8,Good,31,
572,21108043,Hotel VELA be Bangkok Ratchathewi,572,pool,,,True,,0.69,13.752213,100.526895,FREE_CANCEL,,30.0,,,4.1,Very Good,38,
573,51824517,RICO Hotel Ratchadapisek 32,573,,,,True,,5.79,13.819057,100.580835,FREE_CANCEL,PAY_LATER,23.0,,,4.0,Very Good,6,
574,12688524,Ariston Hotel,574,pool,,,True,1.0,2.57,13.728011,100.568644,,,47.0,58.0,20.0,3.9,Good,60,
575,33775141,Ratchada Boutique Hotel,575,,,,True,,2.91,13.772938,100.570603,,,27.0,,,4.3,Excellent,24,
576,2543362,The Ivory Suvarnabhumi - Bangkok,576,,,,True,5.0,13.22,13.718655,100.730738,FREE_CANCEL,,22.0,26.0,15.0,3.7,Good,187,
577,8651359,Studio Nana,577,,,,True,,1.47,13.740578,100.556659,,,21.0,32.0,35.0,3.8,Good,307,
578,16220176,Riverine Place Hotel and Residence,578,pool,,,True,,6.08,13.828678,100.500981,FREE_CANCEL,PAY_LATER,55.0,92.0,40.0,3.9,Good,61,
579,4676507,Gusto Hotel Pratunam,579,,,,True,,0.57,13.754996,100.539719,FREE_CANCEL,,31.0,,,4.0,Very Good,47,
580,76598783,Ascott Thonglor Bangkok,580,pool,,,True,,2.9,13.72218,100.57052,FREE_CANCEL,PAY_LATER,125.0,156.0,20.0,5.0,Exceptional,2,
581,27176298,Jasmine 59,581,pool,hot_tub,,True,6.0,3.42,13.725144,100.581453,,,59.0,,,4.2,Very Good,157,
582,22275698,Adriatic Palace Bangkok,582,pool,,,True,1.0,0.86,13.749088,100.548667,,,65.0,,,0.0,,0,
583,1074663,Bangkok Rama Hotel,583,pool,,,True,5.0,6.54,13.735753,100.632733,FREE_CANCEL,,24.0,,,3.7,Good,37,
584,5770823,Hua Chang Heritage Hotel Bangkok,584,pool,,,True,7.0,0.35,13.748629,100.530864,FREE_CANCEL,,98.0,,,4.3,Excellent,991,
585,8427208,Florida Hotel,585,pool,,,True,2.0,0.68,13.757169,100.534483,,,29.0,,,3.0,,151,
586,36871069,Siam Palace Hotel,586,,,,True,7.0,2.97,13.790051,100.542173,FREE_CANCEL,,14.0,25.0,44.0,4.4,Excellent,17,
587,11626561,Qiss Residence by Bliston,587,pool,,,True,1.0,4.11,13.714018,100.586566,FREE_CANCEL,PAY_LATER,58.0,92.0,37.0,4.3,Excellent,39,
588,11731801,Vince Hotel Pratunam,588,pool,,,True,3.0,0.47,13.754322,100.535577,FREE_CANCEL,,49.0,,,3.9,Good,438,
589,20190308,Josh Hotel,589,pool,,,True,,2.56,13.783725,100.54394,FREE_CANCEL,PAY_LATER,39.0,131.0,70.0,3.9,Good,75,
590,36887854,Mango 10 House,590,,,,True,,2.96,13.768756,100.574282,FREE_CANCEL,,15.0,,,4.5,Wonderful,24,
591,19167351,Klean Residence Hotel,591,,,,True,7.0,3.31,13.719774,100.495812,FREE_CANCEL,PAY_LATER,21.0,,,4.2,Very Good,32,
592,65266203,Double D Hotel,592,,,,True,,11.35,13.910857,100.517817,FREE_CANCEL,PAY_LATER,21.0,,,0.0,,0,
593,22230925,Narra Hotel,593,,,,True,2.0,10.13,13.89183,100.56282,,,24.0,55.0,56.0,4.3,Excellent,44,
594,3066934,The Victory Executive Residences,594,pool,,,True,5.0,0.88,13.760207,100.536868,,,33.0,,,3.4,,622,
595,25014857,B1 Residence,595,,,,True,2.0,1.04,13.74576,100.55139,FREE_CANCEL,,42.0,,,4.0,Very Good,4,
596,27322395,S Bangkok Hotel Navamin,596,pool,,,True,6.0,9.09,13.81554,100.65203,FREE_CANCEL,PAY_LATER,36.0,135.0,73.0,3.9,Good,8,
597,14845507,Cubic Pratunam,597,,,,True,1.0,0.49,13.754543,100.536224,,,28.0,39.0,30.0,3.6,Good,334,
598,185168,Arawana Regency Park Sukhumvit,598,pool,,,True,,2.18,13.733043,100.564905,,,33.0,50.0,35.0,3.1,,585,
599,15480861,Nine Design Place,599,,,,True,1.0,0.59,13.748161,100.527293,FREE_CANCEL,PAY_LATER,56.0,,,4.6,Wonderful,56,
600,34315851,Maruay Garden Hotel,600,pool,,,True,,4.18,13.80452,100.55691,,,47.0,105.0,55.0,3.8,Good,16,
601,77879883,Asawin Grand Convention Hotel,601,,,,True,,3.49,13.7972,100.54518,FREE_CANCEL,,138.0,232.0,40.0,0.0,,0,
602,2421214,The Residence Rajtaevee Hotel,602,,,,True,1.0,0.31,13.751268,100.533413,,,27.0,,,3.5,Good,219,
603,2400906,P2 Boutique Hotel,603,,,,True,,0.81,13.753444,100.546337,FREE_CANCEL,PAY_LATER,25.0,,,3.7,Good,49,
604,1866697,Kantary House Hotel & Serviced Apartments,604,free_breakfast,pool,hot_tub,True,5.0,7.02,13.760974,100.639716,FREE_CANCEL,,59.0,,,4.1,Very Good,48,
605,32474952,Sukhon Hotel,605,,,,True,3.0,0.65,13.756645,100.533779,FREE_CANCEL,PAY_LATER,48.0,79.0,40.0,4.6,Wonderful,96,
606,11291274,Chateau de Sukhumvit,606,,,,True,,5.37,13.699229,100.598655,FREE_CANCEL,,20.0,,,4.1,Very Good,132,
607,7810392,Fortuna Hotel,607,,,,True,1.0,1.27,13.742532,100.554265,FREE_CANCEL,,31.0,40.0,22.0,3.3,,42,
608,14838104,14Resort,608,,,,True,5.0,7.39,13.711533,100.432302,FREE_CANCEL,,17.0,,,4.0,Very Good,21,
609,34278099,The Cosy River,609,,,,True,3.0,2.76,13.717874,100.508457,FREE_CANCEL,,30.0,,,5.0,Exceptional,3,
610,41346698,Amanta Hotel & Residence Sathorn,610,,,,True,2.0,1.87,13.722437,100.546644,FREE_CANCEL,PAY_LATER,90.0,150.0,40.0,0.0,,0,
611,6601156,Airy Suvarnabhumi Hotel,611,,,,True,,13.53,13.725852,100.736336,FREE_CANCEL,PAY_LATER,18.0,,,3.5,Good,826,
612,4503182,The Inn Saladaeng,612,,,,True,5.0,1.38,13.72749,100.536617,FREE_CANCEL,,58.0,,,4.0,Very Good,390,
613,12450795,Sakura Sky Residence,613,,,,True,,2.3,13.734294,100.567529,FREE_CANCEL,PAY_LATER,28.0,,,3.7,Good,340,
614,8383373,OYO 482 Pannee Lodge Khaosan,614,,,,True,5.0,2.85,13.759356,100.495406,FREE_CANCEL,,18.0,,,3.2,,34,
615,2513345,The Bedrooms Boutique Hotel,615,,,,True,,5.15,13.709777,100.602142,FREE_CANCEL,PAY_LATER,30.0,33.0,11.0,4.0,Very Good,349,
616,8372594,Studio Asoke,616,,,,True,,1.92,13.735834,100.562018,,,23.0,36.0,35.0,4.3,Excellent,3,
617,24997049,The Rose Residence Bangkok,617,free_breakfast,pool,,True,2.0,1.25,13.73015,100.53049,FREE_CANCEL,PAY_LATER,93.0,,,4.5,Wonderful,53,
618,35438445,Daraya Boutique Hotel,618,pool,,,True,1.0,0.59,13.747969,100.527265,FREE_CANCEL,PAY_LATER,58.0,116.0,50.0,4.5,Wonderful,31,
619,9492486,Synsiri 3 Ladprao 83,619,pool,,,True,2.0,5.83,13.786177,100.613262,FREE_CANCEL,,11.0,,,3.6,Good,37,
620,32574659,The 92 residence,620,,,,True,6.0,4.02,13.800791,100.511823,FREE_CANCEL,,26.0,,,4.2,Very Good,9,
621,8115839,Bangkok 68,621,pool,,,True,8.0,3.5,13.786422,100.569362,FREE_CANCEL,,14.0,16.0,12.0,3.6,Good,509,
622,20041122,Suvarnabhumi Oriental Resort,622,,,,True,5.0,13.47,13.726566,100.735511,FREE_CANCEL,,19.0,,,3.5,Good,80,
623,16536872,Volve Hotel Bangkok,623,,,,True,6.0,3.16,13.726832,100.578015,FREE_CANCEL,PAY_LATER,112.0,125.0,10.0,4.7,Exceptional,188,
624,17091942,Oriental Heritage Residence,624,,,,True,8.0,1.97,13.72677,100.51593,FREE_CANCEL,,72.0,110.0,35.0,4.5,Wonderful,133,
625,2538452,Smart Suites,625,,,,True,1.0,1.21,13.749166,100.553897,,,24.0,55.0,57.0,3.6,Good,418,
626,2204951,Maduzi Hotel Bangkok,626,,,,True,,1.91,13.73417,100.560857,FREE_CANCEL,PAY_LATER,127.0,283.0,55.0,4.5,Wonderful,421,
627,18327754,Hope Land Hotel Sukhumvit 24,627,pool,,,True,,2.59,13.727058,100.568318,FREE_CANCEL,PAY_LATER,59.0,117.0,50.0,3.5,Good,359,
628,3973788,Boss Suites Nana Hotel,628,pool,,,True,,1.36,13.735696,100.552285,FREE_CANCEL,PAY_LATER,35.0,44.0,20.0,3.3,,896,
629,15668996,Sunny Residence,629,,,,True,,13.46,13.727116,100.735507,FREE_CANCEL,PAY_LATER,24.0,30.0,20.0,3.6,Good,220,
630,29836751,Bonita House,630,,,,True,6.0,2.85,13.76518,100.49768,FREE_CANCEL,PAY_LATER,15.0,,,4.2,Very Good,23,
631,10576857,K Maison Boutique Hotel,631,,,,True,3.0,0.89,13.759285,100.541404,,,86.0,,,4.2,Very Good,150,
632,1546050,Bliston Suwan Park View,632,pool,,,True,5.0,0.74,13.741922,100.545362,,,84.0,,,4.3,Excellent,259,
633,80186631,HOMM Sukhumvit34 Bangkok,633,pool,,,True,,2.93,13.723944,100.572398,FREE_CANCEL,PAY_LATER,70.0,,,0.0,,0,
634,18415783,BB Place,634,,,,True,,3.36,13.77648,100.57617,FREE_CANCEL,,21.0,,,5.0,Exceptional,1,
635,4435815,MeStyle Place,635,pool,,,True,,4.11,13.784137,100.584244,,,23.0,64.0,64.0,4.0,Very Good,170,VIP Access
636,22628031,Talakkia Boutique Hotel,636,pool,,,True,4.0,1.77,13.732655,100.514514,,,36.0,56.0,35.0,4.2,Very Good,21,
637,17471166,Baan Tanwa - MRT Ratchadapisek,637,pool,,,True,,4.17,13.79723,100.57127,FREE_CANCEL,PAY_LATER,28.0,47.0,40.0,4.5,Wonderful,22,
638,12646675,Double DD House at MRT Sutthisarn,638,,,,True,,3.82,13.788018,100.574723,,,18.0,63.0,72.0,4.2,Very Good,98,
639,5064416,H-Residence,639,,,,True,,2.37,13.714163,100.527646,,,32.0,,,3.2,,269,
640,36979062,Justice Hotel,640,,,,True,5.0,5.86,13.824987,100.571615,FREE_CANCEL,,22.0,37.0,42.0,4.5,Wonderful,6,
641,83785992,Passa Hotel Bangkok,641,pool,,,True,,1.43,13.726813,100.535663,,,61.0,,,0.0,,0,
642,81632338,Thaya Hotel Bangkok,642,pool,,,True,,6.33,13.736089,100.629642,FREE_CANCEL,,55.0,,,0.0,,0,
643,2558979,Centric Place Hotel,643,,,,True,2.0,2.02,13.757977,100.564079,FREE_CANCEL,,27.0,33.0,18.0,3.6,Good,305,
644,34640605,The Rich Ratchapruek Hotel & Residence,644,,,,True,4.0,7.2,13.810651,100.450646,FREE_CANCEL,,17.0,,,4.2,Very Good,9,
645,8641067,Villa Cha Cha Banglumphu,645,pool,,,True,,2.73,13.760652,100.497664,FREE_CANCEL,PAY_LATER,49.0,82.0,40.0,3.7,Good,298,
646,30636550,Grand Seven Place,646,,,,True,4.0,11.2,13.905742,100.500104,FREE_CANCEL,,17.0,,,5.0,Exceptional,1,
647,6110904,Thomson Residence Hotel,647,pool,,,True,2.0,7.56,13.669032,100.614547,FREE_CANCEL,PAY_LATER,75.0,,,4.2,Very Good,110,
648,20349132,Baan Mek Mok,648,,,,True,5.0,6.08,13.690152,100.604774,FREE_CANCEL,PAY_LATER,22.0,27.0,20.0,4.3,Excellent,14,
649,5253656,JL Bangkok,649,,,,True,5.0,5.11,13.754384,100.611868,FREE_CANCEL,PAY_LATER,27.0,,,4.0,Very Good,57,
650,18957398,W Station,650,,,,True,8.0,3.42,13.720083,100.493614,FREE_CANCEL,PAY_LATER,30.0,61.0,50.0,4.5,Wonderful,73,
651,8429764,Aphrodite Inn Bangkok,651,,,,True,3.0,0.37,13.748478,100.541461,,,57.0,135.0,58.0,4.2,Very Good,216,
652,34565457,The Ex Capital Hotel,652,,,,True,3.0,3.05,13.719854,100.500501,FREE_CANCEL,,47.0,,,4.5,Wonderful,11,
653,12982862,W 21 Hotel Bangkok,653,,,,True,1.0,1.86,13.737346,100.561679,,,37.0,,,3.3,,334,
654,23407872,Tuk Tuk Hostel,654,,,,True,5.0,3.85,13.772233,100.484669,FREE_CANCEL,,11.0,21.0,47.0,4.4,Excellent,14,
655,21736049,Yaks House Hostel,655,,,,True,6.0,3.69,13.767643,100.48514,FREE_CANCEL,PAY_LATER,18.0,,,4.6,Wonderful,43,
656,2971893,The Aiyapura Bangkok,656,pool,,,True,,3.23,13.723838,100.494534,FREE_CANCEL,,19.0,49.0,61.0,3.5,Good,217,
657,11617361,Roof View Place,657,,,,True,3.0,2.53,13.76338,100.502001,FREE_CANCEL,,21.0,,,3.7,Good,137,
658,19462620,Shanti Lodge Bangkok,658,,,,True,1.0,2.76,13.771998,100.503439,FREE_CANCEL,,14.0,,,3.9,Good,34,
659,2757915,Sacha's Hotel Uno,659,,,,True,5.0,1.71,13.739106,100.559975,FREE_CANCEL,PAY_LATER,76.0,,,4.0,Very Good,775,
660,2513474,Arawana Express Phromphong,660,,,,True,7.0,2.74,13.72948,100.57236,FREE_CANCEL,,22.0,40.0,45.0,3.3,,63,
661,21554894,Nana Hiso Hotel,661,,,,True,2.0,1.21,13.747665,100.554042,FREE_CANCEL,PAY_LATER,55.0,106.0,48.0,3.6,Good,27,
662,19176913,The Choice Hotel - Adults Only,662,,,,True,3.0,6.03,13.682556,100.476049,FREE_CANCEL,,22.0,,,4.5,Wonderful,12,
663,28860788,4J Lodge,663,,,,True,1.0,2.47,13.76077,100.50188,,,46.0,,,4.5,Wonderful,13,
664,18142700,Maverick Ratchada Hotel,664,,,,True,,3.46,13.78634,100.56846,FREE_CANCEL,PAY_LATER,27.0,30.0,10.0,4.2,Very Good,13,
665,27927026,Sudyod Hotel,665,,,,True,5.0,4.17,13.77544,100.480904,FREE_CANCEL,,21.0,,,4.2,Very Good,11,
666,42666129,Theme Boutique Hotel,666,,,,True,1.0,0.47,13.754177,100.537144,,,130.0,,,4.7,Exceptional,58,
667,12697293,Suksawad Hotel,667,,,,True,1.0,2.71,13.764347,100.499567,FREE_CANCEL,,16.0,,,4.0,Very Good,31,
668,11057677,Asia Resort Kaset Nawamin,668,,,,True,1.0,8.41,13.816309,100.639467,FREE_CANCEL,,14.0,,,3.0,,24,
669,22768515,PP@Hotel Rangsit,669,pool,,,True,2.0,17.12,13.97876,100.62777,,,46.0,,,4.2,Very Good,69,
670,1584494,Woraburi Sukhumvit Hotel & Resort,670,pool,,,True,,1.43,13.73531,100.553156,FREE_CANCEL,PAY_LATER,70.0,,,3.5,Good,883,
671,18608996,Sunset Residence Pinklao,671,,,,True,1.0,3.73,13.772038,100.486468,FREE_CANCEL,,40.0,,,4.9,Exceptional,9,
672,8217685,Bizotel Premier Hotel & Residence,672,,,,True,6.0,0.92,13.760506,100.538734,FREE_CANCEL,PAY_LATER,90.0,179.0,50.0,4.4,Excellent,105,
673,19930350,Amdaeng Bangkok Riverside Hotel,673,free_breakfast,pool,,True,2.0,2.11,13.7351,100.50726,,,101.0,361.0,72.0,4.3,Excellent,21,
674,16285917,GM Serviced Apartment,674,pool,,,True,1.0,2.27,13.72912,100.564,,,115.0,,,4.1,Very Good,28,
675,19515038,SiRi Ratchada Bangkok,675,,,,True,3.0,5.51,13.81591,100.57824,,,50.0,56.0,10.0,4.5,Wonderful,35,
676,14835701,RD Hotel,676,,,,True,,3.74,13.763778,100.482872,,,22.0,,,3.4,,14,
677,24069230,RoomQuest DonMuang Airport,677,,,,True,5.0,12.9,13.928,100.585167,FREE_CANCEL,,58.0,81.0,28.0,4.4,Excellent,8,
678,12565791,Nonthaburi Palace Hotel,678,,,,True,,8.54,13.859503,100.482273,FREE_CANCEL,PAY_LATER,26.0,50.0,48.0,3.4,,18,
679,17680328,Klub Hotel,679,,,,True,8.0,0.41,13.75338,100.536294,,,156.0,,,4.3,Excellent,262,
680,66926978,VDA Residence Bangkok ,680,,,,True,5.0,1.29,13.764536,100.544045,,,31.0,,,5.0,Exceptional,1,
681,16012505,RoomQuest Suvarnabhumi Airport,681,,,,True,1.0,14.17,13.795186,100.741335,FREE_CANCEL,PAY_LATER,119.0,,,4.2,Very Good,22,
682,42719962,RoomQuest Sukhumvit107,682,pool,,,True,2.0,9.68,13.646574,100.635961,FREE_CANCEL,PAY_LATER,105.0,,,5.0,Exceptional,3,
683,25823396,SleepStation at Pratunam,683,,,,True,6.0,0.54,13.754577,100.539488,FREE_CANCEL,PAY_LATER,151.0,,,4.2,Very Good,18,
684,12592894,Kim Hostel at Morleng,684,,,,True,3.0,0.84,13.756692,100.54421,FREE_CANCEL,,37.0,47.0,20.0,3.5,Good,21,
685,9516610,PlayHaus Thonglor,685,,,,True,2.0,3.26,13.731622,100.581699,FREE_CANCEL,,264.0,,,4.0,Very Good,166,
686,15948123,Rajah Hotel,686,,,,True,1.0,1.18,13.740084,100.551887,FREE_CANCEL,,1333.0,,,3.5,Good,196,
687,1839869,S15 Sukhumvit Hotel,687,,,,False,,1.63,13.738512,100.55846,,,,,,4.2,Very Good,1000,VIP Access
688,5773541,The Quarter Hualamphong by UHG,688,,,,False,,1.55,13.737664,100.515321,,,,,,4.2,Very Good,73,
689,2811045,Narai Hotel,689,pool,,,False,,1.71,13.725467,100.5245,,,,,,4.0,Very Good,997,
690,73779231,Wyndham Garden Bangkok Sukhumvit 42,690,pool,,,False,,3.91,13.716598,100.58486,,,,,,4.5,Wonderful,8,
691,14239,"InterContinental Bangkok, an IHG Hotel",691,pool,hot_tub,,False,,0.4,13.744883,100.541347,,,,,,4.5,Wonderful,990,
692,16465665,Spenza Hotel,692,,,,False,,0.48,13.754247,100.537962,,,,,,4.2,Very Good,356,
693,42257511,First Pride Hotel,693,,,,False,,0.48,13.754186,100.537676,,,,,,3.8,Good,4,
694,19775912,STAY Hotel Bangkok,694,pool,,,False,,3.57,13.78608,100.57149,,,,,,4.4,Excellent,170,VIP Access
695,13375806,Well Hotel Bangkok Sukhumvit 20,695,pool,,,False,,2.15,13.732128,100.56393,,,,,,4.3,Excellent,519,
696,1040816,Jasmine City,696,pool,,,False,,1.99,13.735693,100.563007,,,,,,4.1,Very Good,1002,
697,525776,Twin Towers Hotel,697,pool,,,False,,1.06,13.745492,100.520363,,,,,,3.7,Good,786,
698,1345097,Silom City Hotel,698,,,,False,,1.75,13.725758,100.522644,,,,,,4.0,Very Good,991,
699,76196840,Ramada by Wyndham Bangkok Sukhumvit 87,699,pool,,,False,,5.52,13.70157,100.603299,,,,,,4.3,Excellent,6,
700,1848249,Pinnacle Lumpinee Park Hotel,700,pool,,,False,,1.82,13.723897,100.548153,,,,,,3.8,Good,993,
701,27522,Chateau de Bangkok,701,pool,hot_tub,,False,,1.07,13.739437,100.549646,,,,,,4.1,Very Good,750,
702,18249874,Hoft Hostel Bangkok,702,,,,False,,1.59,13.727505,100.524272,,,,,,4.7,Exceptional,6,
703,55422648,The Quarter Ploenchit by UHG,703,pool,,,False,,0.99,13.742417,100.549852,,,,,,4.4,Excellent,106,
704,11742034,12th Avenue Hotel Bangkok,704,pool,,,False,,1.72,13.734586,100.557988,,,,,,4.2,Very Good,800,
705,8336479,Parinda Hotel,705,pool,,,False,,1.32,13.735761,100.551614,,,,,,4.4,Excellent,382,
706,76529572,Ramada Plaza by Wyndham Bangkok Sukhumvit 48,706,pool,,,False,,4.98,13.709176,100.59892,,,,,,4.5,Wonderful,11,
707,55543155,VIX Bangkok at Victory Monument,707,,,,False,,1.24,13.765095,100.539565,,,,,,5.0,Exceptional,4,
708,19114212,Diamond Sukhumvit by FIB,708,pool,,,False,,5.04,13.708286,100.599423,,,,,,4.5,Wonderful,17,
709,15109980,Dharasom Colonial House,709,,,,False,,13.55,13.720035,100.735974,,,,,,4.6,Wonderful,670,
710,520973,Ramada Plaza by Wyndham Bangkok Menam Riverside,710,pool,hot_tub,,False,,3.42,13.707521,100.506049,,,,,,4.2,Very Good,999,
711,1584355,Ramada by Wyndham Bangkok Chaophya Park,711,pool,,,False,,4.22,13.795859,100.574373,,,,,,3.9,Good,262,
712,2239673,Sofitel Bangkok Sukhumvit,712,pool,hot_tub,,False,,1.57,13.7392,100.557729,,,,,,4.5,Wonderful,999,
713,9140903,One One Bangkok Hotel,713,,,,False,,3.26,13.733449,100.582353,,,,,,4.0,Very Good,247,
714,83763055,The Salil Hotel Riverside Bangkok,714,free_breakfast,,,False,,3.32,13.708865,100.506517,,,,,,0.0,,0,
715,32459165,Rajah Boutique,715,,,,False,,1.28,13.739243,100.553046,,,,,,4.5,Wonderful,258,
716,2233425,Oakwood Hotel Sukhumvit 11 Bangkok,716,pool,,,False,,1.46,13.74081,100.556646,,,,,,3.9,Good,997,
